;Tarih;TP_DK_EUR_S_EF
7555;09-09-2022;18.282
7556;10-09-2022;
7557;11-09-2022;
7558;12-09-2022;18.4229
7559;13-09-2022;18.5653
7560;14-09-2022;18.5741
7561;15-09-2022;18.2798
7562;16-09-2022;18.2697
7563;17-09-2022;
7564;18-09-2022;
7565;19-09-2022;18.2555
7566;20-09-2022;18.2873
7567;21-09-2022;18.3619
7568;22-09-2022;18.1911
7569;23-09-2022;18.1382
7570;24-09-2022;
7571;25-09-2022;
7572;26-09-2022;18.0024
7573;27-09-2022;17.8496
7574;28-09-2022;17.8307
7575;29-09-2022;17.7295
7576;30-09-2022;17.9825
7577;01-10-2022;
7578;02-10-2022;
7579;03-10-2022;18.1995
7580;04-10-2022;18.2074
7581;05-10-2022;18.3838
7582;06-10-2022;18.4997
7583;07-10-2022;18.4149
7584;08-10-2022;
7585;09-10-2022;
7586;10-10-2022;18.2396
7587;11-10-2022;18.0642
7588;12-10-2022;18.0764
7589;13-10-2022;18.0893
7590;14-10-2022;18.1001
7591;15-10-2022;
7592;16-10-2022;
7593;17-10-2022;18.1528
7594;18-10-2022;18.1495
7595;19-10-2022;18.3299
7596;20-10-2022;18.2759
7597;21-10-2022;18.2461
7598;22-10-2022;
7599;23-10-2022;
7600;24-10-2022;18.1845
7601;25-10-2022;18.3365
7602;26-10-2022;18.3837
7603;27-10-2022;18.6869
7604;28-10-2022;18.7454
7605;29-10-2022;
7606;30-10-2022;
7607;31-10-2022;18.7454
7608;01-11-2022;18.5353
7609;02-11-2022;18.529
7610;03-11-2022;18.4652
7611;04-11-2022;18.2239
7612;05-11-2022;
7613;06-11-2022;
7614;07-11-2022;18.2451
7615;08-11-2022;18.5838
7616;09-11-2022;18.6358
7617;10-11-2022;18.7468
7618;11-11-2022;18.6031
7619;12-11-2022;
7620;13-11-2022;
7621;14-11-2022;19.0515
7622;15-11-2022;19.2294
7623;16-11-2022;19.3966
7624;17-11-2022;19.4164
7625;18-11-2022;19.3459
7626;19-11-2022;
7627;20-11-2022;
7628;21-11-2022;19.3479
7629;22-11-2022;19.1177
7630;23-11-2022;19.1632
7631;24-11-2022;19.2736
7632;25-11-2022;19.4376
7633;26-11-2022;
7634;27-11-2022;
7635;28-11-2022;19.431
7636;29-11-2022;19.4715
7637;30-11-2022;19.3754
7638;01-12-2022;19.3462
7639;02-12-2022;19.4848
7640;03-12-2022;
7641;04-12-2022;
7642;05-12-2022;19.6651
7643;06-12-2022;19.7085
7644;07-12-2022;19.602
7645;08-12-2022;19.566
7646;09-12-2022;19.6411
7647;10-12-2022;
7648;11-12-2022;
7649;12-12-2022;19.7334
7650;13-12-2022;19.7035
7651;14-12-2022;19.7031
7652;15-12-2022;19.9004
7653;16-12-2022;19.8639
7654;17-12-2022;
7655;18-12-2022;
7656;19-12-2022;19.8769
7657;20-12-2022;19.8579
7658;21-12-2022;19.8679
7659;22-12-2022;19.8642
7660;23-12-2022;19.9009
7661;24-12-2022;
7662;25-12-2022;
7663;26-12-2022;19.8699
7664;27-12-2022;19.898
7665;28-12-2022;19.9745
7666;29-12-2022;19.9603
7667;30-12-2022;19.9473
7668;31-12-2022;
7669;01-01-2023;
7670;02-01-2023;20.0007
7671;03-01-2023;20.0466
7672;04-01-2023;19.8472
7673;05-01-2023;19.9128
7674;06-01-2023;19.9544
7675;07-01-2023;
7676;08-01-2023;
7677;09-01-2023;19.7692
7678;10-01-2023;20.0931
7679;11-01-2023;20.2051
7680;12-01-2023;20.2194
7681;13-01-2023;20.2525
7682;14-01-2023;
7683;15-01-2023;
7684;16-01-2023;20.4058
7685;17-01-2023;20.3835
7686;18-01-2023;20.3828
7687;19-01-2023;20.4001
7688;20-01-2023;20.3725
7689;21-01-2023;
7690;22-01-2023;
7691;23-01-2023;20.4091
7692;24-01-2023;20.5444
7693;25-01-2023;20.4816
7694;26-01-2023;20.5045
7695;27-01-2023;20.5609
7696;28-01-2023;
7697;29-01-2023;
7698;30-01-2023;20.5076
7699;31-01-2023;20.5201
7700;01-02-2023;20.413
7701;02-02-2023;20.5187
7702;03-02-2023;20.7344
7703;04-02-2023;
7704;05-02-2023;
7705;06-02-2023;20.5841
7706;07-02-2023;20.3332
7707;08-02-2023;20.2272
7708;09-02-2023;20.2795
7709;10-02-2023;20.2981
7710;11-02-2023;
7711;12-02-2023;
7712;13-02-2023;20.233
7713;14-02-2023;20.1586
7714;15-02-2023;20.3001
7715;16-02-2023;20.2412
7716;17-02-2023;20.2245
7717;18-02-2023;
7718;19-02-2023;
7719;20-02-2023;20.1038
7720;21-02-2023;20.2098
7721;22-02-2023;20.1614
7722;23-02-2023;20.1262
7723;24-02-2023;20.0638
7724;25-02-2023;
7725;26-02-2023;
7726;27-02-2023;20.0312
7727;28-02-2023;19.9718
7728;01-03-2023;20.0703
7729;02-03-2023;20.1508
7730;03-03-2023;20.1207
7731;04-03-2023;
7732;05-03-2023;
7733;06-03-2023;20.0856
7734;07-03-2023;20.1521
7735;08-03-2023;20.2215
7736;09-03-2023;19.9982
7737;10-03-2023;20.0556
7738;11-03-2023;
7739;12-03-2023;
7740;13-03-2023;20.1174
7741;14-03-2023;20.3314
7742;15-03-2023;20.3597
7743;16-03-2023;20.3193
7744;17-03-2023;20.2085
7745;18-03-2023;
7746;19-03-2023;
7747;20-03-2023;20.2745
7748;21-03-2023;20.3423
7749;22-03-2023;20.4769
7750;23-03-2023;20.5696
7751;24-03-2023;20.7905
7752;25-03-2023;
7753;26-03-2023;
7754;27-03-2023;20.5732
7755;28-03-2023;20.593
7756;29-03-2023;20.7149
7757;30-03-2023;20.7886
7758;31-03-2023;20.8708
7759;01-04-2023;
7760;02-04-2023;
7761;03-04-2023;20.9138
7762;04-04-2023;20.8761
7763;05-04-2023;21.0289
7764;06-04-2023;21.1197
7765;07-04-2023;21.0476
7766;08-04-2023;
7767;09-04-2023;
7768;10-04-2023;21.0658
7769;11-04-2023;21.0503
7770;12-04-2023;21.0737
7771;13-04-2023;21.1437
7772;14-04-2023;21.3214
7773;15-04-2023;
7774;16-04-2023;
7775;17-04-2023;21.4579
7776;18-04-2023;21.3221
7777;19-04-2023;21.3256
7778;20-04-2023;21.2822
7779;21-04-2023;
7780;22-04-2023;
7781;23-04-2023;
7782;24-04-2023;21.2822
7783;25-04-2023;21.3909
7784;26-04-2023;21.4656
7785;27-04-2023;21.4782
7786;28-04-2023;21.5112
7787;29-04-2023;
7788;30-04-2023;
7789;01-05-2023;
7790;02-05-2023;21.431
7791;03-05-2023;21.4011
7792;04-05-2023;21.5381
7793;05-05-2023;21.6004
7794;06-05-2023;
7795;07-05-2023;
7796;08-05-2023;21.5459
7797;09-05-2023;21.5852
7798;10-05-2023;21.4715
7799;11-05-2023;21.4528
7800;12-05-2023;21.424
7801;13-05-2023;
7802;14-05-2023;
7803;15-05-2023;21.4152
7804;16-05-2023;21.423
7805;17-05-2023;21.4985
7806;18-05-2023;21.4492
7807;19-05-2023;
7808;20-05-2023;
7809;21-05-2023;
7810;22-05-2023;21.4481
7811;23-05-2023;21.4894
7812;24-05-2023;21.4653
7813;25-05-2023;21.4693
7814;26-05-2023;21.4212
7815;27-05-2023;
7816;28-05-2023;
7817;29-05-2023;21.4959
7818;30-05-2023;21.5642
7819;31-05-2023;21.8326
7820;01-06-2023;22.1311
7821;02-06-2023;22.2665
7822;03-06-2023;
7823;04-06-2023;
7824;05-06-2023;22.5175
7825;06-06-2023;22.6852
7826;07-06-2023;23.034
7827;08-06-2023;24.7062
7828;09-06-2023;25.0929
7829;10-06-2023;
7830;11-06-2023;
7831;12-06-2023;25.3156
7832;13-06-2023;25.5122
7833;14-06-2023;25.6146
7834;15-06-2023;25.5685
7835;16-06-2023;25.685
7836;17-06-2023;
7837;18-06-2023;
7838;19-06-2023;25.9662
7839;20-06-2023;25.9039
7840;21-06-2023;25.8571
7841;22-06-2023;25.7962
7842;23-06-2023;26.059
7843;24-06-2023;
7844;25-06-2023;
7845;26-06-2023;27.5486
7846;27-06-2023;28.2471
7847;28-06-2023;
7848;29-06-2023;
7849;30-06-2023;
7850;01-07-2023;
7851;02-07-2023;
7852;03-07-2023;28.2471
7853;04-07-2023;28.4384
7854;05-07-2023;28.4401
7855;06-07-2023;28.4454
7856;07-07-2023;28.4097
7857;08-07-2023;
7858;09-07-2023;
7859;10-07-2023;28.4306
7860;11-07-2023;28.6458
7861;12-07-2023;28.7861
7862;13-07-2023;28.8738
7863;14-07-2023;29.2561
7864;15-07-2023;
7865;16-07-2023;
7866;17-07-2023;29.4359
7867;18-07-2023;29.5842
7868;19-07-2023;30.2788
7869;20-07-2023;30.2828
7870;21-07-2023;30.2352
7871;22-07-2023;
7872;23-07-2023;
7873;24-07-2023;30.0279
7874;25-07-2023;29.9633
7875;26-07-2023;29.8762
7876;27-07-2023;29.9124
7877;28-07-2023;30.0746
7878;29-07-2023;
7879;30-07-2023;
7880;31-07-2023;29.6677
7881;01-08-2023;29.7971
7882;02-08-2023;29.671
7883;03-08-2023;29.6865
7884;04-08-2023;29.548
7885;05-08-2023;
7886;06-08-2023;
7887;07-08-2023;29.5954
7888;08-08-2023;29.7012
7889;09-08-2023;29.7002
7890;10-08-2023;29.7258
7891;11-08-2023;29.8347
7892;12-08-2023;
7893;13-08-2023;
7894;14-08-2023;29.7825
7895;15-08-2023;29.6664
7896;16-08-2023;29.6329
7897;17-08-2023;29.6135
7898;18-08-2023;29.5524
7899;19-08-2023;
7900;20-08-2023;
7901;21-08-2023;29.5064
7902;22-08-2023;29.6494
7903;23-08-2023;29.7253
7904;24-08-2023;29.5034
7905;25-08-2023;29.5028
7906;26-08-2023;
7907;27-08-2023;
7908;28-08-2023;28.5841
7909;29-08-2023;28.7659
7910;30-08-2023;
7911;31-08-2023;28.8257
7912;01-09-2023;29.1142
7913;02-09-2023;
7914;03-09-2023;
7915;04-09-2023;29.0334
7916;05-09-2023;28.9614
7917;06-09-2023;28.8592
7918;07-09-2023;28.8318
7919;08-09-2023;28.8066
7920;09-09-2023;
7921;10-09-2023;
7922;11-09-2023;28.7982
7923;12-09-2023;28.8921
7924;13-09-2023;28.8862
7925;14-09-2023;28.9806
7926;15-09-2023;28.9771
7927;16-09-2023;
7928;17-09-2023;
7929;18-09-2023;28.8047
7930;19-09-2023;28.8705
7931;20-09-2023;28.9594
7932;21-09-2023;28.9629
7933;22-09-2023;28.8522
7934;23-09-2023;
7935;24-09-2023;
7936;25-09-2023;28.9436
7937;26-09-2023;28.9982
7938;27-09-2023;28.9135
7939;28-09-2023;28.8804
7940;29-09-2023;28.9035
7941;30-09-2023;
7942;01-10-2023;
7943;02-10-2023;29.1264
7944;03-10-2023;29.0236
7945;04-10-2023;28.8625
7946;05-10-2023;28.9719
7947;06-10-2023;29.0302
7948;07-10-2023;
7949;08-10-2023;
7950;09-10-2023;29.173
7951;10-10-2023;29.2232
7952;11-10-2023;29.3938
7953;12-10-2023;29.4614
7954;13-10-2023;29.5316
7955;14-10-2023;
7956;15-10-2023;
7957;16-10-2023;29.3271
7958;17-10-2023;29.423
7959;18-10-2023;29.5029
7960;19-10-2023;29.6607
7961;20-10-2023;29.5857
7962;21-10-2023;
7963;22-10-2023;
7964;23-10-2023;29.6995
7965;24-10-2023;29.781
7966;25-10-2023;29.9733
7967;26-10-2023;29.808
7968;27-10-2023;29.7232
7969;28-10-2023;
7970;29-10-2023;
7971;30-10-2023;29.7877
7972;31-10-2023;29.9129
7973;01-11-2023;30.1545
7974;02-11-2023;29.9526
7975;03-11-2023;30.1495
7976;04-11-2023;
7977;05-11-2023;
7978;06-11-2023;30.255
7979;07-11-2023;30.6039
7980;08-11-2023;30.4977
7981;09-11-2023;30.4969
7982;10-11-2023;30.5637
7983;11-11-2023;
7984;12-11-2023;
7985;13-11-2023;30.5051
7986;14-11-2023;30.6167
7987;15-11-2023;30.7129
7988;16-11-2023;31.1953
7989;17-11-2023;31.1837
7990;18-11-2023;
7991;19-11-2023;
7992;20-11-2023;31.2114
7993;21-11-2023;31.4586
7994;22-11-2023;31.5765
7995;23-11-2023;31.4559
7996;24-11-2023;31.5194
7997;25-11-2023;
7998;26-11-2023;
7999;27-11-2023;31.535
8000;28-11-2023;31.7039
8001;29-11-2023;31.7183
8002;30-11-2023;31.8084
8003;01-12-2023;31.6195
8004;02-12-2023;
8005;03-12-2023;
8006;04-12-2023;31.5476
8007;05-12-2023;31.4551
8008;06-12-2023;31.3594
8009;07-12-2023;31.2576
8010;08-12-2023;31.2131
8011;09-12-2023;
8012;10-12-2023;
8013;11-12-2023;31.2597
8014;12-12-2023;31.2586
8015;13-12-2023;31.3662
8016;14-12-2023;31.384
8017;15-12-2023;31.7082
8018;16-12-2023;
8019;17-12-2023;
8020;18-12-2023;31.9068
8021;19-12-2023;31.769
8022;20-12-2023;31.851
8023;21-12-2023;31.955
8024;22-12-2023;31.9631
8025;23-12-2023;
8026;24-12-2023;
8027;25-12-2023;32.1786
8028;26-12-2023;32.283
8029;27-12-2023;32.3487
8030;28-12-2023;32.5257
8031;29-12-2023;32.8017
8032;30-12-2023;
8033;31-12-2023;
8034;01-01-2024;
8035;02-01-2024;32.6815
8036;03-01-2024;32.7751
8037;04-01-2024;32.6506
8038;05-01-2024;32.6767
8039;06-01-2024;
8040;07-01-2024;
8041;08-01-2024;32.6061
8042;09-01-2024;32.7479
8043;10-01-2024;32.813
8044;11-01-2024;32.8321
8045;12-01-2024;32.9887
8046;13-01-2024;
8047;14-01-2024;
8048;15-01-2024;33.0211
8049;16-01-2024;33.0124
8050;17-01-2024;32.8592
8051;18-01-2024;32.7992
8052;19-01-2024;32.87
8053;20-01-2024;
8054;21-01-2024;
8055;22-01-2024;32.8854
8056;23-01-2024;32.9897
8057;24-01-2024;33.0175
8058;25-01-2024;32.9924
8059;26-01-2024;33.0253
8060;27-01-2024;
8061;28-01-2024;
8062;29-01-2024;32.8987
8063;30-01-2024;32.9097
8064;31-01-2024;32.9228
8065;01-02-2024;32.8968
8066;02-02-2024;32.8299
8067;03-02-2024;
8068;04-02-2024;
8069;05-02-2024;33.1629
8070;06-02-2024;32.9136
8071;07-02-2024;32.8773
8072;08-02-2024;32.9858
