;Tarih;TP_DK_EUR_A_EF
4444;04-03-2014;3.0535
4445;05-03-2014;3.0419
4446;06-03-2014;3.0277
4447;07-03-2014;3.0204
4448;08-03-2014;
4449;09-03-2014;
4450;10-03-2014;3.036
4451;11-03-2014;3.0679
4452;12-03-2014;3.0759
4453;13-03-2014;3.1131
4454;14-03-2014;3.1015
4455;15-03-2014;
4456;16-03-2014;
4457;17-03-2014;3.0971
4458;18-03-2014;3.085
4459;19-03-2014;3.0894
4460;20-03-2014;3.0897
4461;21-03-2014;3.082
4462;22-03-2014;
4463;23-03-2014;
4464;24-03-2014;3.0802
4465;25-03-2014;3.0801
4466;26-03-2014;3.0809
4467;27-03-2014;3.0503
4468;28-03-2014;3.0127
4469;29-03-2014;
4470;30-03-2014;
4471;31-03-2014;3.0051
4472;01-04-2014;2.9678
4473;02-04-2014;2.9622
4474;03-04-2014;2.9371
4475;04-04-2014;2.9369
4476;05-04-2014;
4477;06-04-2014;
4478;07-04-2014;2.9244
4479;08-04-2014;2.9048
4480;09-04-2014;2.8818
4481;10-04-2014;2.9016
4482;11-04-2014;2.9085
4483;12-04-2014;
4484;13-04-2014;
4485;14-04-2014;2.9385
4486;15-04-2014;2.9398
4487;16-04-2014;2.9321
4488;17-04-2014;2.9486
4489;18-04-2014;2.9484
4490;19-04-2014;
4491;20-04-2014;
4492;21-04-2014;2.939
4493;22-04-2014;2.946
4494;23-04-2014;
4495;24-04-2014;2.9495
4496;25-04-2014;2.9547
4497;26-04-2014;
4498;27-04-2014;
4499;28-04-2014;2.9512
4500;29-04-2014;2.9537
4501;30-04-2014;2.9329
4502;01-05-2014;
4503;02-05-2014;2.9232
4504;03-05-2014;
4505;04-05-2014;
4506;05-05-2014;2.9174
4507;06-05-2014;2.9067
4508;07-05-2014;2.9133
4509;08-05-2014;2.9117
4510;09-05-2014;2.8897
4511;10-05-2014;
4512;11-05-2014;
4513;12-05-2014;2.8651
4514;13-05-2014;2.8553
4515;14-05-2014;2.8431
4516;15-05-2014;2.8389
4517;16-05-2014;2.8367
4518;17-05-2014;
4519;18-05-2014;
4520;19-05-2014;
4521;20-05-2014;2.8741
4522;21-05-2014;2.8806
4523;22-05-2014;2.8849
4524;23-05-2014;2.8587
4525;24-05-2014;
4526;25-05-2014;
4527;26-05-2014;2.839
4528;27-05-2014;2.8415
4529;28-05-2014;2.8601
4530;29-05-2014;2.864
4531;30-05-2014;2.8456
4532;31-05-2014;
4533;01-06-2014;
4534;02-06-2014;2.8451
4535;03-06-2014;2.8501
4536;04-06-2014;2.859
4537;05-06-2014;2.8842
4538;06-06-2014;2.8662
4539;07-06-2014;
4540;08-06-2014;
4541;09-06-2014;2.8478
4542;10-06-2014;2.8299
4543;11-06-2014;2.8276
4544;12-06-2014;2.8298
4545;13-06-2014;2.8466
4546;14-06-2014;
4547;15-06-2014;
4548;16-06-2014;2.8721
4549;17-06-2014;2.8903
4550;18-06-2014;2.8933
4551;19-06-2014;2.9046
4552;20-06-2014;2.8965
4553;21-06-2014;
4554;22-06-2014;
4555;23-06-2014;2.9049
4556;24-06-2014;2.905
4557;25-06-2014;2.9004
4558;26-06-2014;2.9084
4559;27-06-2014;2.8972
4560;28-06-2014;
4561;29-06-2014;
4562;30-06-2014;2.8899
4563;01-07-2014;2.8959
4564;02-07-2014;2.8991
4565;03-07-2014;2.9046
4566;04-07-2014;2.908
4567;05-07-2014;
4568;06-07-2014;
4569;07-07-2014;2.8907
4570;08-07-2014;2.8955
4571;09-07-2014;2.8873
4572;10-07-2014;2.8887
4573;11-07-2014;2.8909
4574;12-07-2014;
4575;13-07-2014;
4576;14-07-2014;2.8861
4577;15-07-2014;2.8841
4578;16-07-2014;2.8833
4579;17-07-2014;2.8725
4580;18-07-2014;2.8695
4581;19-07-2014;
4582;20-07-2014;
4583;21-07-2014;2.8748
4584;22-07-2014;2.8616
4585;23-07-2014;2.8552
4586;24-07-2014;2.8152
4587;25-07-2014;2.814
4588;26-07-2014;
4589;27-07-2014;
4590;28-07-2014;
4591;29-07-2014;
4592;30-07-2014;
4593;31-07-2014;2.8115
4594;01-08-2014;2.854
4595;02-08-2014;
4596;03-08-2014;
4597;04-08-2014;2.8699
4598;05-08-2014;2.8588
4599;06-08-2014;2.8465
4600;07-08-2014;2.8852
4601;08-08-2014;2.8851
4602;09-08-2014;
4603;10-08-2014;
4604;11-08-2014;2.9016
4605;12-08-2014;2.8759
4606;13-08-2014;2.8836
4607;14-08-2014;2.8817
4608;15-08-2014;2.8811
4609;16-08-2014;
4610;17-08-2014;
4611;18-08-2014;2.8836
4612;19-08-2014;2.901
4613;20-08-2014;2.8861
4614;21-08-2014;2.8793
4615;22-08-2014;2.8851
4616;23-08-2014;
4617;24-08-2014;
4618;25-08-2014;2.8876
4619;26-08-2014;2.872
4620;27-08-2014;2.8603
4621;28-08-2014;2.8428
4622;29-08-2014;2.8508
4623;30-08-2014;
4624;31-08-2014;
4625;01-09-2014;2.8431
4626;02-09-2014;2.8361
4627;03-09-2014;2.8415
4628;04-09-2014;2.8398
4629;05-09-2014;2.828
4630;06-09-2014;
4631;07-09-2014;
4632;08-09-2014;2.8
4633;09-09-2014;2.7983
4634;10-09-2014;2.8198
4635;11-09-2014;2.8472
4636;12-09-2014;2.8313
4637;13-09-2014;
4638;14-09-2014;
4639;15-09-2014;2.8435
4640;16-09-2014;2.86
4641;17-09-2014;2.858
4642;18-09-2014;2.8566
4643;19-09-2014;2.8603
4644;20-09-2014;
4645;21-09-2014;
4646;22-09-2014;2.8604
4647;23-09-2014;2.8761
4648;24-09-2014;2.8725
4649;25-09-2014;2.8657
4650;26-09-2014;2.8587
4651;27-09-2014;
4652;28-09-2014;
4653;29-09-2014;2.8728
4654;30-09-2014;2.8894
4655;01-10-2014;2.8726
4656;02-10-2014;2.8751
4657;03-10-2014;2.8689
4658;04-10-2014;
4659;05-10-2014;
4660;06-10-2014;
4661;07-10-2014;
4662;08-10-2014;2.8689
4663;09-10-2014;2.893
4664;10-10-2014;2.8784
4665;11-10-2014;
4666;12-10-2014;
4667;13-10-2014;2.8831
4668;14-10-2014;2.876
4669;15-10-2014;2.8842
4670;16-10-2014;2.8698
4671;17-10-2014;2.9007
4672;18-10-2014;
4673;19-10-2014;
4674;20-10-2014;2.8804
4675;21-10-2014;2.8647
4676;22-10-2014;2.8622
4677;23-10-2014;2.8493
4678;24-10-2014;2.8314
4679;25-10-2014;
4680;26-10-2014;
4681;27-10-2014;2.829
4682;28-10-2014;2.8337
4683;29-10-2014;
4684;30-10-2014;2.8337
4685;31-10-2014;2.7882
4686;01-11-2014;
4687;02-11-2014;
4688;03-11-2014;2.7643
4689;04-11-2014;2.7787
4690;05-11-2014;2.7808
4691;06-11-2014;2.7903
4692;07-11-2014;2.8001
4693;08-11-2014;
4694;09-11-2014;
4695;10-11-2014;2.8138
4696;11-11-2014;2.8029
4697;12-11-2014;2.8088
4698;13-11-2014;2.8129
4699;14-11-2014;2.7963
4700;15-11-2014;
4701;16-11-2014;
4702;17-11-2014;2.789
4703;18-11-2014;2.7841
4704;19-11-2014;2.7758
4705;20-11-2014;2.7913
4706;21-11-2014;2.7939
4707;22-11-2014;
4708;23-11-2014;
4709;24-11-2014;2.7648
4710;25-11-2014;2.759
4711;26-11-2014;2.7683
4712;27-11-2014;2.7669
4713;28-11-2014;2.7625
4714;29-11-2014;
4715;30-11-2014;
4716;01-12-2014;2.7516
4717;02-12-2014;2.7648
4718;03-12-2014;2.7586
4719;04-12-2014;2.7559
4720;05-12-2014;2.7521
4721;06-12-2014;
4722;07-12-2014;
4723;08-12-2014;2.7599
4724;09-12-2014;2.7847
4725;10-12-2014;2.7911
4726;11-12-2014;2.7964
4727;12-12-2014;2.8108
4728;13-12-2014;
4729;14-12-2014;
4730;15-12-2014;2.8317
4731;16-12-2014;2.8796
4732;17-12-2014;2.958
4733;18-12-2014;2.9453
4734;19-12-2014;2.8582
4735;20-12-2014;
4736;21-12-2014;
4737;22-12-2014;2.8484
4738;23-12-2014;2.8385
4739;24-12-2014;2.8297
4740;25-12-2014;2.8292
4741;26-12-2014;2.8348
4742;27-12-2014;
4743;28-12-2014;
4744;29-12-2014;2.8235
4745;30-12-2014;2.8319
4746;31-12-2014;2.8187
4747;01-01-2015;
4748;02-01-2015;2.8252
4749;03-01-2015;
4750;04-01-2015;
4751;05-01-2015;2.8238
4752;06-01-2015;2.7911
4753;07-01-2015;2.7717
4754;08-01-2015;2.7548
4755;09-01-2015;2.718
4756;10-01-2015;
4757;11-01-2015;
4758;12-01-2015;2.715
4759;13-01-2015;2.7018
4760;14-01-2015;2.688
4761;15-01-2015;2.696
4762;16-01-2015;2.6718
4763;17-01-2015;
4764;18-01-2015;
4765;19-01-2015;2.678
4766;20-01-2015;2.7085
4767;21-01-2015;2.7058
4768;22-01-2015;2.705
4769;23-01-2015;2.7236
4770;24-01-2015;
4771;25-01-2015;
4772;26-01-2015;2.6216
4773;27-01-2015;2.6496
4774;28-01-2015;2.6592
4775;29-01-2015;2.6802
4776;30-01-2015;2.7117
4777;31-01-2015;
4778;01-02-2015;
4779;02-02-2015;2.7378
4780;03-02-2015;2.7436
4781;04-02-2015;2.7362
4782;05-02-2015;2.759
4783;06-02-2015;2.7848
4784;07-02-2015;
4785;08-02-2015;
4786;09-02-2015;2.7847
4787;10-02-2015;2.8124
4788;11-02-2015;2.7992
4789;12-02-2015;2.8143
4790;13-02-2015;2.8186
4791;14-02-2015;
4792;15-02-2015;
4793;16-02-2015;2.8151
4794;17-02-2015;2.7978
4795;18-02-2015;2.7875
4796;19-02-2015;2.8009
4797;20-02-2015;2.7822
4798;21-02-2015;
4799;22-02-2015;
4800;23-02-2015;2.7775
4801;24-02-2015;2.8019
4802;25-02-2015;2.8011
4803;26-02-2015;2.7919
4804;27-02-2015;2.8117
4805;28-02-2015;
4806;01-03-2015;
4807;02-03-2015;2.8128
4808;03-03-2015;2.8135
4809;04-03-2015;2.8124
4810;05-03-2015;2.8278
4811;06-03-2015;2.8508
4812;07-03-2015;
4813;08-03-2015;
4814;09-03-2015;2.8502
4815;10-03-2015;2.8306
4816;11-03-2015;2.8243
4817;12-03-2015;2.7785
4818;13-03-2015;2.7482
4819;14-03-2015;
4820;15-03-2015;
4821;16-03-2015;2.7666
4822;17-03-2015;2.7592
4823;18-03-2015;2.7722
4824;19-03-2015;2.7748
4825;20-03-2015;2.7678
4826;21-03-2015;
4827;22-03-2015;
4828;23-03-2015;2.7728
4829;24-03-2015;2.7845
4830;25-03-2015;2.7975
4831;26-03-2015;2.8016
4832;27-03-2015;2.8569
4833;28-03-2015;
4834;29-03-2015;
4835;30-03-2015;2.8272
4836;31-03-2015;2.8289
4837;01-04-2015;2.8055
4838;02-04-2015;2.7936
4839;03-04-2015;2.8049
4840;04-04-2015;
4841;05-04-2015;
4842;06-04-2015;2.8178
4843;07-04-2015;2.8177
4844;08-04-2015;2.8034
4845;09-04-2015;2.8085
4846;10-04-2015;2.7882
4847;11-04-2015;
4848;12-04-2015;
4849;13-04-2015;2.7819
4850;14-04-2015;2.7915
4851;15-04-2015;2.8193
4852;16-04-2015;2.8563
4853;17-04-2015;2.8769
4854;18-04-2015;
4855;19-04-2015;
4856;20-04-2015;2.8955
4857;21-04-2015;2.8922
4858;22-04-2015;2.882
4859;23-04-2015;
4860;24-04-2015;2.8929
4861;25-04-2015;
4862;26-04-2015;
4863;27-04-2015;2.9532
4864;28-04-2015;2.9517
4865;29-04-2015;2.9182
4866;30-04-2015;2.9281
4867;01-05-2015;
4868;02-05-2015;
4869;03-05-2015;
4870;04-05-2015;2.9688
4871;05-05-2015;3.0197
4872;06-05-2015;3.007
4873;07-05-2015;3.0392
4874;08-05-2015;3.0611
4875;09-05-2015;
4876;10-05-2015;
4877;11-05-2015;3.0115
4878;12-05-2015;3.0061
4879;13-05-2015;3.0191
4880;14-05-2015;2.9793
4881;15-05-2015;2.9828
4882;16-05-2015;
4883;17-05-2015;
4884;18-05-2015;2.9387
4885;19-05-2015;
4886;20-05-2015;2.9379
4887;21-05-2015;2.8868
4888;22-05-2015;2.8581
4889;23-05-2015;
4890;24-05-2015;
4891;25-05-2015;2.8925
4892;26-05-2015;2.8599
4893;27-05-2015;2.8639
4894;28-05-2015;2.8785
4895;29-05-2015;2.897
4896;30-05-2015;
4897;31-05-2015;
4898;01-06-2015;2.9126
4899;02-06-2015;2.9202
4900;03-06-2015;2.9404
4901;04-06-2015;2.9834
4902;05-06-2015;3.0451
4903;06-06-2015;
4904;07-06-2015;
4905;08-06-2015;2.9945
4906;09-06-2015;3.0826
4907;10-06-2015;3.0964
4908;11-06-2015;3.0926
4909;12-06-2015;3.0832
4910;13-06-2015;
4911;14-06-2015;
4912;15-06-2015;3.0361
4913;16-06-2015;3.0652
4914;17-06-2015;3.0855
4915;18-06-2015;3.0776
4916;19-06-2015;3.0865
4917;20-06-2015;
4918;21-06-2015;
4919;22-06-2015;3.0691
4920;23-06-2015;3.038
4921;24-06-2015;2.9996
4922;25-06-2015;2.9982
4923;26-06-2015;2.9792
4924;27-06-2015;
4925;28-06-2015;
4926;29-06-2015;2.9756
4927;30-06-2015;2.9801
4928;01-07-2015;2.9961
4929;02-07-2015;2.9728
4930;03-07-2015;2.9867
4931;04-07-2015;
4932;05-07-2015;
4933;06-07-2015;2.9824
4934;07-07-2015;2.9702
4935;08-07-2015;2.9419
4936;09-07-2015;2.9645
4937;10-07-2015;2.954
4938;11-07-2015;
4939;12-07-2015;
4940;13-07-2015;2.9633
4941;14-07-2015;2.9436
4942;15-07-2015;2.9023
4943;16-07-2015;2.903
4944;17-07-2015;
4945;18-07-2015;
4946;19-07-2015;
4947;20-07-2015;2.903
4948;21-07-2015;2.9002
4949;22-07-2015;2.9136
4950;23-07-2015;2.9551
4951;24-07-2015;2.9848
4952;25-07-2015;
4953;26-07-2015;
4954;27-07-2015;2.9945
4955;28-07-2015;3.0497
4956;29-07-2015;3.0422
4957;30-07-2015;3.0518
4958;31-07-2015;3.0402
4959;01-08-2015;
4960;02-08-2015;
4961;03-08-2015;3.0485
4962;04-08-2015;3.04
4963;05-08-2015;3.0361
4964;06-08-2015;3.0238
4965;07-08-2015;3.031
4966;08-08-2015;
4967;09-08-2015;
4968;10-08-2015;3.0345
4969;11-08-2015;3.0497
4970;12-08-2015;3.0484
4971;13-08-2015;3.0875
4972;14-08-2015;3.0918
4973;15-08-2015;
4974;16-08-2015;
4975;17-08-2015;3.1562
4976;18-08-2015;3.1578
4977;19-08-2015;3.1786
4978;20-08-2015;3.2031
4979;21-08-2015;3.3074
4980;22-08-2015;
4981;23-08-2015;
4982;24-08-2015;3.2837
4983;25-08-2015;3.3825
4984;26-08-2015;3.371
4985;27-08-2015;3.3616
4986;28-08-2015;3.2867
4987;29-08-2015;
4988;30-08-2015;
4989;31-08-2015;3.2853
4990;01-09-2015;3.2693
4991;02-09-2015;3.2842
4992;03-09-2015;3.3109
4993;04-09-2015;3.3175
4994;05-09-2015;
4995;06-09-2015;
4996;07-09-2015;3.3145
4997;08-09-2015;3.3753
4998;09-09-2015;3.3658
4999;10-09-2015;3.3518
5000;11-09-2015;3.4011
5001;12-09-2015;
5002;13-09-2015;
5003;14-09-2015;3.4195
5004;15-09-2015;3.466
5005;16-09-2015;3.4383
5006;17-09-2015;3.3848
5007;18-09-2015;3.4092
5008;19-09-2015;
5009;20-09-2015;
5010;21-09-2015;3.4224
5011;22-09-2015;3.3823
5012;23-09-2015;3.3578
5013;24-09-2015;
5014;25-09-2015;
5015;26-09-2015;
5016;27-09-2015;
5017;28-09-2015;3.3578
5018;29-09-2015;3.4033
5019;30-09-2015;3.4188
5020;01-10-2015;3.3917
5021;02-10-2015;3.3615
5022;03-10-2015;
5023;04-10-2015;
5024;05-10-2015;3.3732
5025;06-10-2015;3.3637
5026;07-10-2015;3.3475
5027;08-10-2015;3.3026
5028;09-10-2015;3.311
5029;10-10-2015;
5030;11-10-2015;
5031;12-10-2015;3.2811
5032;13-10-2015;3.3231
5033;14-10-2015;3.3462
5034;15-10-2015;3.3531
5035;16-10-2015;3.2988
5036;17-10-2015;
5037;18-10-2015;
5038;19-10-2015;3.2839
5039;20-10-2015;3.273
5040;21-10-2015;3.2868
5041;22-10-2015;3.295
5042;23-10-2015;3.2679
5043;24-10-2015;
5044;25-10-2015;
5045;26-10-2015;3.1815
5046;27-10-2015;3.1872
5047;28-10-2015;3.1968
5048;29-10-2015;
5049;30-10-2015;3.1968
5050;31-10-2015;
5051;01-11-2015;
5052;02-11-2015;3.2046
5053;03-11-2015;3.0876
5054;04-11-2015;3.1079
5055;05-11-2015;3.0978
5056;06-11-2015;3.1137
5057;07-11-2015;
5058;08-11-2015;
5059;09-11-2015;3.1205
5060;10-11-2015;3.1423
5061;11-11-2015;3.1222
5062;12-11-2015;3.1013
5063;13-11-2015;3.082
5064;14-11-2015;
5065;15-11-2015;
5066;16-11-2015;3.0873
5067;17-11-2015;3.0866
5068;18-11-2015;3.0592
5069;19-11-2015;3.0539
5070;20-11-2015;3.0444
5071;21-11-2015;
5072;22-11-2015;
5073;23-11-2015;3.0229
5074;24-11-2015;3.0196
5075;25-11-2015;3.0532
5076;26-11-2015;3.0581
5077;27-11-2015;3.0759
5078;28-11-2015;
5079;29-11-2015;
5080;30-11-2015;3.0916
5081;01-12-2015;3.0773
5082;02-12-2015;3.0629
5083;03-12-2015;3.0496
5084;04-12-2015;3.0477
5085;05-12-2015;
5086;06-12-2015;
5087;07-12-2015;3.1442
5088;08-12-2015;3.1245
5089;09-12-2015;3.1606
5090;10-12-2015;3.1784
5091;11-12-2015;3.1882
5092;12-12-2015;
5093;13-12-2015;
5094;14-12-2015;3.2263
5095;15-12-2015;3.2498
5096;16-12-2015;3.2706
5097;17-12-2015;3.2361
5098;18-12-2015;3.1797
5099;19-12-2015;
5100;20-12-2015;
5101;21-12-2015;3.1648
5102;22-12-2015;3.1553
5103;23-12-2015;3.195
5104;24-12-2015;3.1947
5105;25-12-2015;3.1946
5106;26-12-2015;
5107;27-12-2015;
5108;28-12-2015;3.1882
5109;29-12-2015;3.1984
5110;30-12-2015;3.1899
5111;31-12-2015;3.1754
5112;01-01-2016;
5113;02-01-2016;
5114;03-01-2016;
5115;04-01-2016;3.1816
5116;05-01-2016;3.2094
5117;06-01-2016;3.2039
5118;07-01-2016;3.2232
5119;08-01-2016;3.2665
5120;09-01-2016;
5121;10-01-2016;
5122;11-01-2016;3.2463
5123;12-01-2016;3.287
5124;13-01-2016;3.2915
5125;14-01-2016;3.2581
5126;15-01-2016;3.2986
5127;16-01-2016;
5128;17-01-2016;
5129;18-01-2016;3.3075
5130;19-01-2016;3.3056
5131;20-01-2016;3.2856
5132;21-01-2016;3.3306
5133;22-01-2016;3.3096
5134;23-01-2016;
5135;24-01-2016;
5136;25-01-2016;3.2594
5137;26-01-2016;3.2535
5138;27-01-2016;3.2715
5139;28-01-2016;3.2577
5140;29-01-2016;3.2456
5141;30-01-2016;
5142;31-01-2016;
5143;01-02-2016;3.2269
5144;02-02-2016;3.2201
5145;03-02-2016;3.2199
5146;04-02-2016;3.2166
5147;05-02-2016;3.2383
5148;06-02-2016;
5149;07-02-2016;
5150;08-02-2016;3.2502
5151;09-02-2016;3.2632
5152;10-02-2016;3.2984
5153;11-02-2016;3.2916
5154;12-02-2016;3.3131
5155;13-02-2016;
5156;14-02-2016;
5157;15-02-2016;3.2958
5158;16-02-2016;3.2939
5159;17-02-2016;3.2937
5160;18-02-2016;3.3016
5161;19-02-2016;3.2895
5162;20-02-2016;
5163;21-02-2016;
5164;22-02-2016;3.2907
5165;23-02-2016;3.2558
5166;24-02-2016;3.2314
5167;25-02-2016;3.2253
5168;26-02-2016;3.2272
5169;27-02-2016;
5170;28-02-2016;
5171;29-02-2016;3.2273
5172;01-03-2016;3.2282
5173;02-03-2016;3.2
5174;03-03-2016;3.1876
5175;04-03-2016;3.1761
5176;05-03-2016;
5177;06-03-2016;
5178;07-03-2016;3.1939
5179;08-03-2016;3.1966
5180;09-03-2016;3.216
5181;10-03-2016;3.1887
5182;11-03-2016;3.1591
5183;12-03-2016;
5184;13-03-2016;
5185;14-03-2016;3.1904
5186;15-03-2016;3.1999
5187;16-03-2016;3.2003
5188;17-03-2016;3.223
5189;18-03-2016;3.2251
5190;19-03-2016;
5191;20-03-2016;
5192;21-03-2016;3.2172
5193;22-03-2016;3.2296
5194;23-03-2016;3.2199
5195;24-03-2016;3.2074
5196;25-03-2016;3.2119
5197;26-03-2016;
5198;27-03-2016;
5199;28-03-2016;3.2027
5200;29-03-2016;3.206
5201;30-03-2016;3.2092
5202;31-03-2016;3.2059
5203;01-04-2016;3.2068
5204;02-04-2016;
5205;03-04-2016;
5206;04-04-2016;3.2123
5207;05-04-2016;3.203
5208;06-04-2016;3.2112
5209;07-04-2016;3.2229
5210;08-04-2016;3.237
5211;09-04-2016;
5212;10-04-2016;
5213;11-04-2016;3.2464
5214;12-04-2016;3.2255
5215;13-04-2016;3.2268
5216;14-04-2016;3.2237
5217;15-04-2016;3.217
5218;16-04-2016;
5219;17-04-2016;
5220;18-04-2016;3.2138
5221;19-04-2016;3.2211
5222;20-04-2016;3.208
5223;21-04-2016;3.2121
5224;22-04-2016;3.1866
5225;23-04-2016;
5226;24-04-2016;
5227;25-04-2016;3.1868
5228;26-04-2016;3.1997
5229;27-04-2016;3.1953
5230;28-04-2016;3.186
5231;29-04-2016;3.1922
5232;30-04-2016;
5233;01-05-2016;
5234;02-05-2016;3.1886
5235;03-05-2016;3.2023
5236;04-05-2016;3.2478
5237;05-05-2016;3.2832
5238;06-05-2016;3.34
5239;07-05-2016;
5240;08-05-2016;
5241;09-05-2016;3.3325
5242;10-05-2016;3.3284
5243;11-05-2016;3.3413
5244;12-05-2016;3.3726
5245;13-05-2016;3.3598
5246;14-05-2016;
5247;15-05-2016;
5248;16-05-2016;3.3546
5249;17-05-2016;3.3603
5250;18-05-2016;3.3555
5251;19-05-2016;
5252;20-05-2016;3.3537
5253;21-05-2016;
5254;22-05-2016;
5255;23-05-2016;3.3374
5256;24-05-2016;3.343
5257;25-05-2016;3.3326
5258;26-05-2016;3.2779
5259;27-05-2016;3.2776
5260;28-05-2016;
5261;29-05-2016;
5262;30-05-2016;3.2835
5263;31-05-2016;3.2883
5264;01-06-2016;3.2858
5265;02-06-2016;3.2871
5266;03-06-2016;3.2901
5267;04-06-2016;
5268;05-06-2016;
5269;06-06-2016;3.2818
5270;07-06-2016;3.2969
5271;08-06-2016;3.2896
5272;09-06-2016;3.2837
5273;10-06-2016;3.287
5274;11-06-2016;
5275;12-06-2016;
5276;13-06-2016;3.286
5277;14-06-2016;3.29
5278;15-06-2016;3.29
5279;16-06-2016;3.2829
5280;17-06-2016;3.2909
5281;18-06-2016;
5282;19-06-2016;
5283;20-06-2016;3.2943
5284;21-06-2016;3.2835
5285;22-06-2016;3.28
5286;23-06-2016;3.2753
5287;24-06-2016;3.2705
5288;25-06-2016;
5289;26-06-2016;
5290;27-06-2016;3.2421
5291;28-06-2016;3.2379
5292;29-06-2016;3.2239
5293;30-06-2016;3.2022
5294;01-07-2016;3.2056
5295;02-07-2016;
5296;03-07-2016;
5297;04-07-2016;3.2022
5298;05-07-2016;
5299;06-07-2016;
5300;07-07-2016;
5301;08-07-2016;3.2022
5302;09-07-2016;
5303;10-07-2016;
5304;11-07-2016;3.2319
5305;12-07-2016;3.1962
5306;13-07-2016;3.2043
5307;14-07-2016;3.2013
5308;15-07-2016;3.211
5309;16-07-2016;
5310;17-07-2016;
5311;18-07-2016;3.208
5312;19-07-2016;3.2568
5313;20-07-2016;3.2887
5314;21-07-2016;3.3295
5315;22-07-2016;3.3843
5316;23-07-2016;
5317;24-07-2016;
5318;25-07-2016;3.368
5319;26-07-2016;3.3265
5320;27-07-2016;3.3382
5321;28-07-2016;3.3375
5322;29-07-2016;3.3444
5323;30-07-2016;
5324;31-07-2016;
5325;01-08-2016;3.3423
5326;02-08-2016;3.3243
5327;03-08-2016;3.3478
5328;04-08-2016;3.3663
5329;05-08-2016;3.3603
5330;06-08-2016;
5331;07-08-2016;
5332;08-08-2016;3.3408
5333;09-08-2016;3.3064
5334;10-08-2016;3.2983
5335;11-08-2016;3.2957
5336;12-08-2016;3.3004
5337;13-08-2016;
5338;14-08-2016;
5339;15-08-2016;3.2931
5340;16-08-2016;3.2944
5341;17-08-2016;3.2991
5342;18-08-2016;3.303
5343;19-08-2016;3.3063
5344;20-08-2016;
5345;21-08-2016;
5346;22-08-2016;3.3219
5347;23-08-2016;3.3228
5348;24-08-2016;3.3259
5349;25-08-2016;3.3308
5350;26-08-2016;3.3138
5351;27-08-2016;
5352;28-08-2016;
5353;29-08-2016;3.31
5354;30-08-2016;
5355;31-08-2016;3.3017
5356;01-09-2016;3.2887
5357;02-09-2016;3.2922
5358;03-09-2016;
5359;04-09-2016;
5360;05-09-2016;3.3073
5361;06-09-2016;3.2859
5362;07-09-2016;3.278
5363;08-09-2016;3.2901
5364;09-09-2016;3.3068
5365;10-09-2016;
5366;11-09-2016;
5367;12-09-2016;
5368;13-09-2016;
5369;14-09-2016;
5370;15-09-2016;
5371;16-09-2016;3.3277
5372;17-09-2016;
5373;18-09-2016;
5374;19-09-2016;3.3304
5375;20-09-2016;3.3175
5376;21-09-2016;3.3258
5377;22-09-2016;3.3129
5378;23-09-2016;3.3077
5379;24-09-2016;
5380;25-09-2016;
5381;26-09-2016;3.3021
5382;27-09-2016;3.3522
5383;28-09-2016;3.3378
5384;29-09-2016;3.3339
5385;30-09-2016;3.3585
5386;01-10-2016;
5387;02-10-2016;
5388;03-10-2016;3.3524
5389;04-10-2016;3.372
5390;05-10-2016;3.381
5391;06-10-2016;3.424
5392;07-10-2016;3.411
5393;08-10-2016;
5394;09-10-2016;
5395;10-10-2016;3.3921
5396;11-10-2016;3.4149
5397;12-10-2016;3.4177
5398;13-10-2016;3.3959
5399;14-10-2016;3.4097
5400;15-10-2016;
5401;16-10-2016;
5402;17-10-2016;3.3975
5403;18-10-2016;3.3991
5404;19-10-2016;3.4036
5405;20-10-2016;3.3804
5406;21-10-2016;3.3633
5407;22-10-2016;
5408;23-10-2016;
5409;24-10-2016;3.3454
5410;25-10-2016;3.3431
5411;26-10-2016;3.3465
5412;27-10-2016;3.3581
5413;28-10-2016;3.381
5414;29-10-2016;
5415;30-10-2016;
5416;31-10-2016;3.381
5417;01-11-2016;3.397
5418;02-11-2016;3.4035
5419;03-11-2016;3.4456
5420;04-11-2016;3.4519
5421;05-11-2016;
5422;06-11-2016;
5423;07-11-2016;3.477
5424;08-11-2016;3.4854
5425;09-11-2016;3.5042
5426;10-11-2016;3.5387
5427;11-11-2016;3.4959
5428;12-11-2016;
5429;13-11-2016;
5430;14-11-2016;3.5456
5431;15-11-2016;3.5282
5432;16-11-2016;3.5238
5433;17-11-2016;3.5397
5434;18-11-2016;3.5471
5435;19-11-2016;
5436;20-11-2016;
5437;21-11-2016;3.5874
5438;22-11-2016;3.5842
5439;23-11-2016;3.5675
5440;24-11-2016;3.5904
5441;25-11-2016;3.5912
5442;26-11-2016;
5443;27-11-2016;
5444;28-11-2016;3.6408
5445;29-11-2016;3.6345
5446;30-11-2016;3.6227
5447;01-12-2016;3.6339
5448;02-12-2016;3.6595
5449;03-12-2016;
5450;04-12-2016;
5451;05-12-2016;3.7349
5452;06-12-2016;3.7553
5453;07-12-2016;3.7737
5454;08-12-2016;3.6749
5455;09-12-2016;3.6278
5456;10-12-2016;
5457;11-12-2016;
5458;12-12-2016;3.6607
5459;13-12-2016;3.7194
5460;14-12-2016;3.6868
5461;15-12-2016;3.6985
5462;16-12-2016;3.6819
5463;17-12-2016;
5464;18-12-2016;
5465;19-12-2016;3.6484
